X_FROM,X_TO,LABEL,ID,DWT_Energy_Level_1_FrL,DWT_Energy_Level_2_FrL,DWT_Energy_Level_3_FrL,DWT_Energy_Level_4_FrL,DWT_Energy_Level_5_FrL,DWT_Energy_Level_6_FrL,Delta_Power_FrL,Theta_Power_FrL,Alpha_Power_FrL,Beta_Power_FrL,Hjorth_Activity_FrL,Hjorth_Mobility_FrL,Hjorth_Complexity_FrL,Shannon_Entropy_FrL,DWT_Energy_Level_1_FrR,DWT_Energy_Level_2_FrR,DWT_Energy_Level_3_FrR,DWT_Energy_Level_4_FrR,DWT_Energy_Level_5_FrR,DWT_Energy_Level_6_FrR,Delta_Power_FrR,Theta_Power_FrR,Alpha_Power_FrR,Beta_Power_FrR,Hjorth_Activity_FrR,Hjorth_Mobility_FrR,Hjorth_Complexity_FrR,Shannon_Entropy_FrR,DWT_Energy_Level_1_OcR,DWT_Energy_Level_2_OcR,DWT_Energy_Level_3_OcR,DWT_Energy_Level_4_OcR,DWT_Energy_Level_5_OcR,DWT_Energy_Level_6_OcR,Delta_Power_OcR,Theta_Power_OcR,Alpha_Power_OcR,Beta_Power_OcR,Hjorth_Activity_OcR,Hjorth_Mobility_OcR,Hjorth_Complexity_OcR,Shannon_Entropy_OcR
194.0,241.0,swd,Ati4x3,242.38847410897472,211.21202288074318,142.00677861756287,31.695440349175566,2.4297383967480313,0.037557421625251344,0.01114547596992693,0.011410553164440226,0.006425716670761011,0.002505964886315006,0.033184359053741674,0.1882655205314041,0.37015684537173194,6.5581602062454625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0,249.0,swd,Ati4x3,65.6873613672494,66.95853050369445,41.06354512355701,7.413728486210134,0.607809035924602,0.007736744894511385,0.01956097755563497,0.02292039290465636,0.011282073581362562,0.004206319592025223,0.05674428556261032,0.18433681879215957,0.3524671769816757,6.989523614962618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0,257.0,swd,Ati4x3,19.54595943575592,27.558287580799053,14.138255147507278,2.4483268535713707,0.23030100808901222,0.003816527317492798,0.0061097958091684695,0.007107390485709514,0.004330576760865431,0.0009253075136714871,0.01904512906790774,0.1842326555234638,0.36054512217076895,6.379471359798703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.0,268.0,swd,Ati4x3,74.84512987693232,87.96287819614255,51.983507061319465,11.741376736710034,0.7656913871955977,0.01000688060756475,0.017140556682273475,0.01923197799740783,0.010463709668296928,0.0036263801615374347,0.051348906826458054,0.18554584940806096,0.35076684505634853,6.963079170478112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0,2704.0,ds,Ati4x3,9831.95604142958,6578.216446415998,2692.824315116465,440.0474547380553,43.077429985355565,0.7080306652449869,0.008799505721066391,0.007301963291929038,0.0021413914410888728,0.0005973947567824503,0.020479557056057383,0.14668744664049962,0.3416052380748144,6.365064686793722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,2786.0,swd,Ati4x3,10271.320210816451,6696.231879662364,2808.157611465805,472.24977444109913,47.07132646069196,0.772156931835348,0.008654291666129573,0.00711851682135992,0.0021352759613803385,0.0006089749924219495,0.02015065992387181,0.14782944668439282,0.34586131188382346,6.349500631284059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786.0,2792.0,swd,Ati4x3,9.461291761158517,3.562139400299406,1.8942973949889421,0.7622356083256652,0.12063773171467354,0.0019069241727834602,0.002165701321570272,0.0013075205960309017,0.00043070205121603373,0.00046226326780875193,0.005950488781642949,0.17735577645115805,0.47474604024366873,7.064145812817454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792.0,2809.0,swd,Ati4x3,88.2012914917922,100.6492803469092,55.142690580699664,13.115052163643444,0.9997496579459388,0.013756675883477142,0.013479526588811299,0.014721261415552748,0.006039673037466099,0.002807189228713118,0.03795532347919846,0.18454793598016012,0.36612066951991357,6.642215677179145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809.0,2814.0,swd,Ati4x3,3.412476858156391,1.4659256933140534,0.845216291067288,0.7192021387116727,0.11852604379806027,0.0020182422166813733,0.0017251910277097668,0.0006091630651090396,0.0003656734142703086,0.0004812318817103575,0.0032692695254158436,0.23720781018516107,0.5303222990724699,6.983159635575398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814.0,2819.0,swd,Ati4x3,2.846371466771317,0.6467073909171915,0.9908608179346846,0.962405847042765,0.18872182212941474,0.003313887130761754,0.0006829471935519226,0.0003629472672472421,0.00031496476880232447,0.0006208161528851066,0.0026892944566840596,0.2961499109813786,0.574771926502391,7.140535625601616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819.0,2822.0,swd,Ati4x3,1.8109390186686027,0.4538044161815924,0.36379865084640534,0.5037305469272472,0.12533677605735052,0.002100929261672869,0.0007528467716422405,0.0002672526541256082,0.0002324478518829881,0.0005417944350004087,0.002617423637776837,0.2910140888789305,0.5935749932073546,7.13908428310598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822.0,2883.0,swd,Ati4x3,179.59500870685414,136.8737014549424,68.62145571629398,19.881347945934472,2.3322575850909466,0.03724345036133486,0.006861627511760405,0.005981297502999308,0.0021729636684155447,0.0012451304977641098,0.016687719775355367,0.18462096010506654,0.41097877952218076,5.8558525242926915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883.0,2892.0,swd,Ati4x3,9.166429874902986,7.224457729957294,2.6444317223779716,0.8838230005699799,0.17278094514091039,0.0025870149753437206,0.0018475100948787731,0.0019403297142831285,0.00046301080023668104,0.0003731130080384289,0.005311823723976105,0.18340623207974827,0.4583753576923278,7.301547821950916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.0,2933.0,swd,Ati4x3,228.26717057826363,181.70384188580792,82.79763625239599,19.128077868465134,1.6478370862637908,0.023077682554471173,0.013257965391524086,0.011624054517922299,0.0043327929690175114,0.0018552705843639897,0.03131001647098847,0.1709756685033666,0.35866315552019556,6.527420898362947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933.0,2940.0,swd,Ati4x3,12.466244266649268,12.398844417067588,4.784848897127215,0.7910006940614046,0.12516589202542033,0.001829768231895412,0.0029968481121170447,0.0027010429924364085,0.0005387707763463209,0.00034969829916014247,0.0100775866199931,0.16087134518277305,0.3853739636672888,6.82260935538637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940.0,3437.0,swd,Ati4x3,1388.8032130043343,1054.0297257041284,410.2591726132497,95.6206930539838,11.691940210089921,0.19314163966818917,0.006202280661399594,0.005667729258321265,0.0014937772961578658,0.0006699173127616032,0.014891723733966909,0.1623556747190189,0.3888191548103141,5.976026601784414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437.0,3445.0,swd,Ati4x3,61.38001804477356,63.53198691784456,38.329224214934555,7.941751869937983,0.802361319369381,0.011182765179078982,0.01881709127837316,0.021538410533035398,0.009490353290574157,0.00453570179040565,0.05371255802289152,0.19178960870640288,0.3801408594743969,6.647773775082776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445.0,3455.0,swd,Ati4x3,37.736332558100464,26.826039561068832,10.316476022213761,4.099354022624567,0.3171849275444972,0.0054116663450253415,0.007196885209572972,0.006342792087732926,0.0023437223243003473,0.001298997245477522,0.01830743547150057,0.1785082400702574,0.40001837392841183,5.937061110855545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455.0,3457.0,swd,Ati4x3,9.358221395877669,4.486430410865493,1.452182975454837,0.30710983501727235,0.055066088817179976,0.0010149154198606074,0.01171323505330931,0.005915478495990884,0.0013515903103018903,0.0006119936931047222,0.018914079506321405,0.14221943990625577,0.3934426561688853,7.285742386033113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457.0,3459.0,swd,Ati4x3,3.2392070101367034,2.2607701425541826,0.41052137305627967,0.1782824851798323,0.02741219025155421,0.0005202603347327101,0.00445157789913231,0.0028801667451822067,0.0004112365289027619,0.00032291368547555845,0.007557888073258052,0.1488251277330575,0.4265037190897866,7.3613870565777155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704.0,3970.0,ds,Ati4x3,3745.202176669817,2753.1097349306547,1101.3718348056182,263.49606941516254,30.482938333993037,0.49577361443157253,0.006569880045552671,0.005785292454533814,0.0015699092997492224,0.0007323341143819203,0.01558854537332226,0.16234893462669606,0.38734814529985234,5.871924578564058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970.0,4665.0,ds,Ati4x3,2232.617168913154,1709.4219893226236,460.1792250056211,84.12750068445105,10.75667411401476,0.18551427273268606,0.006548987774697862,0.006577102873652721,0.001011580973376112,0.00039823295962088925,0.016174343013560424,0.1396420162273033,0.35425916981810357,6.308069659551198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665.0,4852.0,ds,Ati4x3,465.46804260185513,318.9775597788721,112.27554931885443,29.796069839270174,3.9431131428017374,0.06500628205349654,0.005304229866210655,0.004475396490625555,0.001075979753152239,0.0005466282978845083,0.01241076835537112,0.15877066645756466,0.40377845993610023,6.075404030679473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852.0,9602.0,ds,Ati4x3,16950.964704434708,10459.898394488584,3002.625123185687,559.8439317564945,66.35940264137601,1.1075813363174505,0.007022567328541087,0.005963297367063845,0.0009596287000950247,0.00039056990222876724,0.01633692793572755,0.13455040472421495,0.350560897672664,6.319592118630819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459.0,9677.0,swd,Ati4x3,21536.19573272615,13632.233738954226,4038.191571560404,779.4596179824256,92.72418597748728,1.5498819601069627,0.006891733721108628,0.0059427389116443186,0.0010092854147463546,0.0004149580017450057,0.016114588247283772,0.13752671150119095,0.3557889427459595,6.070347513092995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9677.0,9731.0,swd,Ati4x3,258.58045932846187,173.22818794682223,76.602053427646,16.348103422906036,1.722858293509463,0.026700911818704574,0.010937917342951735,0.00792496821784843,0.0027891851711257616,0.0012180501152438664,0.024353246986842044,0.16263134322365155,0.3697332356741139,6.477793714899357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9731.0,9737.0,swd,Ati4x3,20.816322529510277,15.259205554851228,4.848820297756948,1.0957973923944948,0.16112871513032215,0.0026707394251860566,0.00848247783809552,0.006576423875209358,0.0021637574096474597,0.0007308100388031738,0.0173787862420396,0.15719049121886008,0.3912662178333992,7.077994011381762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9737.0,10133.0,swd,Ati4x3,1519.2750328027455,911.9452334480924,453.1027826881355,110.30078145921513,10.667880152224296,0.16611454029503642,0.00868331669416288,0.005856309865500823,0.002208816934164639,0.0010225893686137192,0.018966214035804976,0.16346967787534947,0.3792572332411631,6.211539769492341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133.0,10141.0,swd,Ati4x3,18.857206715016325,9.669690433798847,6.975004028274329,3.346731647464224,0.28891425538814736,0.005811625705684072,0.005294445194637897,0.003377077028355907,0.0017670058476769693,0.0012874904905363464,0.012187590396583119,0.2062660945408785,0.4529384274872262,6.1495936188912586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141.0,10172.0,swd,Ati4x3,54.27858356003247,18.776628004065707,10.047859899336945,5.753775071484055,0.9527417087070691,0.017605388267065713,0.0034972500213540075,0.0014398889260154486,0.0006930846043850347,0.0006707202121502815,0.007226024883149476,0.19318099934460184,0.5070781852563311,6.171711325036316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172.0,10181.0,swd,Ati4x3,8.294490248297482,1.8395614208640263,1.3550279242976129,1.7639563180994575,0.3033998950656925,0.005615417424990832,0.001663357871186813,0.00047170460349246204,0.00031694214405367607,0.0005659243419023613,0.003690645524414768,0.24705939298762639,0.5699807859419439,7.270707956053367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181.0,10230.0,swd,Ati4x3,219.20524982921052,143.23227284770587,89.72183992020899,22.23643169820607,1.847880525536151,0.02687068804357271,0.009965808904796184,0.00770677682164729,0.0038857763096493744,0.001562170668748948,0.0242744460292031,0.1763239710326947,0.37478032347161205,6.629768867705736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230.0,10234.0,swd,Ati4x3,7.499844958582821,1.8455686701577991,0.9241450172249968,0.47864759870400014,0.09065302561852664,0.001589865969746167,0.003041853119370659,0.0010003925129237897,0.0002903800960680286,0.00040050321506582504,0.006316791939523132,0.16604433578460207,0.516006630343365,7.160362564116125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234.0,10242.0,swd,Ati4x3,29.754178740023107,16.077295417369445,10.677056136109094,1.7260328441424975,0.2899672634292729,0.0042576977081171296,0.00794091413220457,0.004410658418277659,0.003228482576809283,0.0008938978960341868,0.01778455336622743,0.17273309484855037,0.3958687138342089,6.641138184441514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10242.0,10247.0,swd,Ati4x3,36.78932086596994,29.912724114238262,11.990763492795878,2.2755807738879006,0.17049689214216932,0.002251538745284755,0.018353169179318875,0.010943695908237294,0.005356940821111246,0.001493943447424215,0.038250503146825716,0.16065409752950785,0.3258933911088138,6.990835743164377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10247.0,10251.0,swd,Ati4x3,26.963717887738888,24.229248809506196,16.009905978103262,4.111075984952014,0.2545215699389612,0.003033030080898936,0.015542701948691885,0.014915004651061289,0.00813798558340921,0.003048516241761408,0.04414448795338027,0.18940844827836786,0.3501709813144776,6.814111298588732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10251.0,10262.0,swd,Ati4x3,78.52705145420911,47.08482288558926,28.732351176858558,6.345969750939252,0.41268655719682956,0.0065033201333037196,0.0146003193387686,0.011266062367107602,0.00442943485171571,0.0021090681097803814,0.0355544966344393,0.16767477920185397,0.3589780862993206,6.983571096116996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262.0,10290.0,swd,Ati4x3,147.22180280978807,93.44708835963749,51.94775323481119,10.472591150393274,0.7808590552411766,0.011844652925267141,0.011936000569950164,0.00890153058092091,0.003785002966036421,0.0013323553064649165,0.027101352085392563,0.16338001988670814,0.3464399582482169,6.6750833354266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10290.0,10317.0,swd,Ati4x3,104.7732937804717,56.47767502717262,39.01289903459576,10.362149946269419,0.8097370925892058,0.01312180482849376,0.008216873530580484,0.005951511935960263,0.002785216030538336,0.0012016757409389154,0.019549773996127714,0.17404707180498183,0.382271628052256,6.562972098213231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10317.0,10344.0,swd,Ati4x3,136.45091161041924,72.83541566053037,41.150507766172595,9.017662221694522,0.7080587104954877,0.012115785912211813,0.010752328694290176,0.006875741138518095,0.0033046509178353673,0.0012901406409628797,0.023970381282700622,0.16546121850933115,0.36658506431341603,6.532099877084356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10344.0,10348.0,swd,Ati4x3,21.23008287727913,14.975638877430203,5.802786620371042,1.7767077055673426,0.149998311931813,0.0019180126844155875,0.01264270247290769,0.008240879145120825,0.004367372700652746,0.0014579422352915138,0.02625868549353597,0.16634409754575605,0.3613639992106555,6.878025161081082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10348.0,10379.0,swd,Ati4x3,101.65193069889685,56.22929493675371,33.96665142211049,7.173816520373376,0.6038469210114747,0.009491012622689662,0.007384320482773435,0.004694037017076908,0.002069123978885848,0.0007252939647381697,0.01605882828497849,0.1601390553592987,0.36537339619607295,6.51739763101282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10379.0,10385.0,swd,Ati4x3,20.872039734391574,13.29497821659772,7.238552852895673,1.2114266218534993,0.11816906627307802,0.0018543977656750846,0.008389617083867805,0.00697388367544091,0.0018577869530944507,0.0007164091490172823,0.017581406948665987,0.15750490024040303,0.3543580455130193,6.707120005097698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385.0,10524.0,swd,Ati4x3,541.5124307742251,317.79840803326056,154.93770036661186,35.81662248949804,3.3579256155635857,0.052016983803302996,0.008786658211148896,0.005767354437421384,0.002258151860370244,0.0008862593476393849,0.01894470656468814,0.15900591556956434,0.37225749392715884,6.478699943256172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10524.0,10528.0,swd,Ati4x3,13.611170047833811,2.6334858826777894,2.083577454941574,0.3594353819205369,0.047880670755736265,0.0007126774600729523,0.006443404416754705,0.002321241828192557,0.0008251027526911408,0.0003118532054403271,0.010875390973550992,0.1326502079854692,0.38046358937054797,7.367188631104336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602.0,10534.0,ds,Ati4x3,3630.914845974131,2150.978368466829,1133.1287592152107,275.5216259966636,26.177859524898356,0.41027968192929415,0.008783670127092826,0.005913528840112701,0.002428004239005398,0.001053782622918415,0.0193522576308043,0.16562907169124477,0.38026531060578395,6.214527928666206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534.0,11729.0,ds,Ati4x3,4444.8709568852755,2278.286824815159,911.2664926979696,168.08263695348495,19.150012558763265,0.31348693787843207,0.007072286664384226,0.005119069410484062,0.0013872288048648092,0.00046746959279019923,0.016362018080852275,0.14080452349544145,0.3596013511645926,6.31939241308721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528.0,11859.0,swd,Ati4x3,4913.739820425572,2602.5173144844966,1082.5471348565695,208.56503826242653,23.189651198845553,0.37883337995951094,0.007185566753372932,0.005199295984777029,0.0015096144221819034,0.0005282950809315224,0.016585543244030918,0.14475912749691772,0.3639060292609979,6.279313868149654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11859.0,11862.0,swd,Ati4x3,3.655795326313202,0.7737561844794304,0.793809308155758,0.37506501483327526,0.06187924660264414,0.0010598139602893577,0.0020310980392268616,0.0006048285526800231,0.0003736919181085859,0.0004154411317701776,0.004418726631206873,0.19613387910218347,0.5092872814717838,7.1665159236318114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862.0,11867.0,swd,Ati4x3,20.87048189447958,8.542041440998968,5.008978155923033,1.248124158306071,0.14933322857109593,0.0023853439474661384,0.009647915207815912,0.00447375601202914,0.002348465738066994,0.0009248320160990256,0.01780066216910902,0.15593957456420518,0.4097750632822979,7.2240212011125875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11867.0,11873.0,swd,Ati4x3,17.779302377639382,17.082314559798164,8.255570247483394,1.4880985945689211,0.15339696628311522,0.0026814644223551506,0.006887789826588422,0.008189600193262132,0.002049494169132521,0.001108522866888786,0.01853297869463699,0.16961396840126897,0.37443155444075593,7.032232486832595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11873.0,11960.0,swd,Ati4x3,376.08987066562923,294.5525289586307,151.0549992611782,31.207353826209328,2.326051359989169,0.036486797643970614,0.010097728705288153,0.008638876999494522,0.0033706135340502864,0.0012327999063052842,0.02457121649277552,0.16572170234474526,0.3526732820319961,6.381083558073898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11960.0,11971.0,swd,Ati4x3,32.524251746899566,25.609609395930406,11.571406634064106,2.440077846064256,0.2780506875796237,0.0043106830064351745,0.006610386350231219,0.006654731800527577,0.0018847657227401443,0.0007051956277697632,0.01632663203478893,0.16436262201966823,0.38017469244565333,6.764468525741662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11971.0,12049.0,swd,Ati4x3,285.29231413734783,183.91501265981927,95.73756456000856,25.34630813199599,2.4718623664175263,0.03701140962459802,0.008149497575325472,0.006294769251131779,0.002479750400064265,0.0011031090292702498,0.01898947631340632,0.17062540487292474,0.3845162884046578,6.240691611373656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049.0,12059.0,swd,Ati4x3,37.721238645717875,21.460790557847808,15.385412202864917,2.9705215139579204,0.24216178000722224,0.003888710634049238,0.008524610599384249,0.006345261180808946,0.002876270012793409,0.0010509419068874778,0.019391045511833915,0.166569735385055,0.3653518409206996,6.582264449573752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059.0,12154.0,swd,Ati4x3,332.2153114334699,201.9320651503621,110.79264653090306,22.703294741011966,2.3040812648823916,0.03708359688369433,0.007726819433020013,0.005413118970647354,0.0022169890847656957,0.0008512798556807954,0.01762095234811059,0.1627907252188694,0.3755945051114758,6.223283377236431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12154.0,12160.0,swd,Ati4x3,28.03095104028901,26.99314811197844,9.87382314865206,1.436492081392089,0.15261084412913078,0.002530714437537931,0.009158708597483623,0.011144506835671062,0.00359588589398579,0.0007382793187956707,0.026564858108267402,0.15474024149271667,0.33565178685632685,6.885886657386301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
